transaction_id,question,response
1155,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1156,phone_no,498-611-7763
1156,event_id,3212
1156,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1156,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1156,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1156,what_is_your_birthdate,36264
1156,what_is_your_household_income,"$200,000 - $249,000"
1156,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1157,phone_no,817-985-7360
1157,event_id,3241
1157,how_satisfied_were_you_with_this_event,3
1157,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1157,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1157,what_is_your_birthdate,36213
1157,what_is_your_household_income,"$150,000 - $199,000"
1157,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1158,phone_no,263-981-3374
1158,event_id,3217
1158,how_satisfied_were_you_with_this_event,2
1158,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1158,how_likely_are_you_to_attend_this_event_in_the_future,2
1158,what_is_your_birthdate,27277
1158,what_is_your_household_income,"$50,000 - $99,999"
1158,what_is_your_highest_level_of_education_that_you_have_attained,High school
1159,phone_no,404-400-1314
1159,event_id,3239
1159,how_satisfied_were_you_with_this_event,4
1159,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1159,how_likely_are_you_to_attend_this_event_in_the_future,3
1159,what_is_your_birthdate,14758
1159,what_is_your_household_income,"$150,000 - $199,000"
1159,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1160,phone_no,752-599-6320
1160,event_id,3243
1160,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1160,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1160,how_likely_are_you_to_attend_this_event_in_the_future,4
1160,what_is_your_birthdate,18533
1160,what_is_your_household_income,"$150,000 - $199,000"
1160,what_is_your_highest_level_of_education_that_you_have_attained,High school
1161,phone_no,721-684-1994
1161,event_id,3248
1161,how_satisfied_were_you_with_this_event,4
1161,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1161,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1161,what_is_your_birthdate,22182
1161,what_is_your_household_income,"$100,000 - $149,000"
1161,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1162,phone_no,658-637-6820
1162,event_id,3242
1162,how_satisfied_were_you_with_this_event,2
1162,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1162,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1162,what_is_your_birthdate,24999
1162,what_is_your_household_income,"Less than $50,000"
1162,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1163,phone_no,592-170-5555
1163,event_id,3230
1163,how_satisfied_were_you_with_this_event,4
1163,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1163,how_likely_are_you_to_attend_this_event_in_the_future,3
1163,what_is_your_birthdate,22105
1163,what_is_your_household_income,"$150,000 - $199,000"
1163,what_is_your_highest_level_of_education_that_you_have_attained,High school
1164,phone_no,554-475-5627
1164,event_id,3238
1164,how_satisfied_were_you_with_this_event,4
1164,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1164,how_likely_are_you_to_attend_this_event_in_the_future,4
1164,what_is_your_birthdate,30946
1164,what_is_your_household_income,"$50,000 - $99,999"
1164,what_is_your_highest_level_of_education_that_you_have_attained,High school
1165,phone_no,748-988-3082
1165,event_id,3214
1165,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1165,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1165,how_likely_are_you_to_attend_this_event_in_the_future,2
1165,what_is_your_birthdate,35464
1165,what_is_your_household_income,"$200,000 - $249,000"
1165,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1166,phone_no,328-958-2362
1166,event_id,3223
1166,how_satisfied_were_you_with_this_event,3
1166,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1166,how_likely_are_you_to_attend_this_event_in_the_future,4
1166,what_is_your_birthdate,24141
1166,what_is_your_household_income,"$200,000 - $249,000"
1166,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1167,phone_no,566-194-2571
1167,event_id,3244
1167,how_satisfied_were_you_with_this_event,4
1167,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1167,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1167,what_is_your_birthdate,31019
1167,what_is_your_household_income,"$50,000 - $99,999"
1167,what_is_your_highest_level_of_education_that_you_have_attained,High school
1168,phone_no,899-360-8210
1168,event_id,3211
1168,how_satisfied_were_you_with_this_event,3
1168,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1168,how_likely_are_you_to_attend_this_event_in_the_future,2
1168,what_is_your_birthdate,20954
1168,what_is_your_household_income,"Less than $50,000"
1168,what_is_your_highest_level_of_education_that_you_have_attained,High school
1169,phone_no,223-415-3925
1169,event_id,3217
1169,how_satisfied_were_you_with_this_event,3
1169,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1169,how_likely_are_you_to_attend_this_event_in_the_future,4
1169,what_is_your_birthdate,23272
1169,what_is_your_household_income,"$200,000 - $249,000"
1169,what_is_your_highest_level_of_education_that_you_have_attained,High school
1170,phone_no,777-227-8629
1170,event_id,3235
1170,how_satisfied_were_you_with_this_event,2
1170,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1170,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1170,what_is_your_birthdate,23462
1170,what_is_your_household_income,"$100,000 - $149,000"
1170,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1171,phone_no,550-592-1109
1171,event_id,3218
1171,how_satisfied_were_you_with_this_event,2
1171,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1171,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1171,what_is_your_birthdate,27344
1171,what_is_your_household_income,"$50,000 - $99,999"
1171,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1172,phone_no,831-869-6625
1172,event_id,3225
1172,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1172,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1172,how_likely_are_you_to_attend_this_event_in_the_future,4
1172,what_is_your_birthdate,19018
1172,what_is_your_household_income,"Less than $50,000"
1172,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1173,phone_no,345-528-3952
1173,event_id,3245
1173,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1173,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1173,how_likely_are_you_to_attend_this_event_in_the_future,3
1173,what_is_your_birthdate,21967
1173,what_is_your_household_income,"Less than $50,000"
1173,what_is_your_highest_level_of_education_that_you_have_attained,High school
1174,phone_no,807-601-7322
1174,event_id,3248
1174,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1174,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1174,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1174,what_is_your_birthdate,27677
1174,what_is_your_household_income,"$50,000 - $99,999"
1174,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1175,phone_no,386-340-5345
1175,event_id,3237
1175,how_satisfied_were_you_with_this_event,2
1175,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1175,how_likely_are_you_to_attend_this_event_in_the_future,2
1175,what_is_your_birthdate,29087
1175,what_is_your_household_income,"$50,000 - $99,999"
1175,what_is_your_highest_level_of_education_that_you_have_attained,High school
1176,phone_no,891-415-5232
1176,event_id,3231
1176,how_satisfied_were_you_with_this_event,2
1176,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1176,how_likely_are_you_to_attend_this_event_in_the_future,4
1176,what_is_your_birthdate,16735
1176,what_is_your_household_income,"$50,000 - $99,999"
1176,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1177,phone_no,666-482-9757
1177,event_id,3250
1177,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1177,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1177,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1177,what_is_your_birthdate,34724
1177,what_is_your_household_income,"$50,000 - $99,999"
1177,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1178,phone_no,507-573-8758
1178,event_id,3229
1178,how_satisfied_were_you_with_this_event,3
1178,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1178,how_likely_are_you_to_attend_this_event_in_the_future,4
1178,what_is_your_birthdate,17327
1178,what_is_your_household_income,"$250,00 or more"
1178,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1179,phone_no,219-163-3993
1179,event_id,3220
1179,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1179,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1179,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1179,what_is_your_birthdate,24782
1179,what_is_your_household_income,"$250,00 or more"
1179,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1180,phone_no,396-889-7192
1180,event_id,3240
1180,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1180,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1180,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1180,what_is_your_birthdate,37557
1180,what_is_your_household_income,"$150,000 - $199,000"
1180,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1181,phone_no,852-925-7704
1181,event_id,3243
1181,how_satisfied_were_you_with_this_event,3
1181,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1181,how_likely_are_you_to_attend_this_event_in_the_future,3
1181,what_is_your_birthdate,15571
1181,what_is_your_household_income,"$250,00 or more"
1181,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1182,phone_no,860-517-4828
1182,event_id,3234
1182,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1182,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1182,how_likely_are_you_to_attend_this_event_in_the_future,4
1182,what_is_your_birthdate,23508
1182,what_is_your_household_income,"Less than $50,000"
1182,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1183,phone_no,391-872-3722
1183,event_id,3227
1183,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1183,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1183,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1183,what_is_your_birthdate,33397
1183,what_is_your_household_income,"$150,000 - $199,000"
1183,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1184,phone_no,831-869-6625
1184,event_id,3235
1184,how_satisfied_were_you_with_this_event,3
1184,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1184,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1184,what_is_your_birthdate,15537
1184,what_is_your_household_income,"$200,000 - $249,000"
1184,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1185,phone_no,373-921-1906
1185,event_id,3219
1185,how_satisfied_were_you_with_this_event,2
1185,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1185,how_likely_are_you_to_attend_this_event_in_the_future,3
1185,what_is_your_birthdate,23461
1185,what_is_your_household_income,"$150,000 - $199,000"
1185,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1186,phone_no,707-535-4192
1186,event_id,3224
1186,how_satisfied_were_you_with_this_event,4
1186,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1186,how_likely_are_you_to_attend_this_event_in_the_future,2
1186,what_is_your_birthdate,18105
1186,what_is_your_household_income,"Less than $50,000"
1186,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1187,phone_no,646-685-9094
1187,event_id,3241
1187,how_satisfied_were_you_with_this_event,2
1187,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1187,how_likely_are_you_to_attend_this_event_in_the_future,3
1187,what_is_your_birthdate,20151
1187,what_is_your_household_income,"$50,000 - $99,999"
1187,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1188,phone_no,460-913-3051
1188,event_id,3213
1188,how_satisfied_were_you_with_this_event,3
1188,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1188,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1188,what_is_your_birthdate,24222
1188,what_is_your_household_income,"$100,000 - $149,000"
1188,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1189,phone_no,650-596-1445
1189,event_id,3232
1189,how_satisfied_were_you_with_this_event,3
1189,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1189,how_likely_are_you_to_attend_this_event_in_the_future,2
