transaction_id,account_no,email,zip,phone_no,section,row,qty,total_price,event_id,channel
7895,A35868776D,user135@rockets.com,77044,830-585-6951,404,15,4,200,3238,Web
7896,A55553693M,user188@rockets.com,75142,389-959-1419,114,18,6,1020,3227,Box Office
7897,A55296886S,user456@rockets.com,77032,466-766-2822,403,18,8,400,3219,Box Office
7898,A67933016X,user367@rockets.com,77093,745-665-4517,121,2,6,900,3246,Box Office
7899,A27998373S,user110@rockets.com,75065,802-628-1079,109,1,7,1400,3247,Box Office
7900,A63498158V,user484@rockets.com,29899,893-916-7047,401,18,3,150,3211,Web
7901,A31496284Y,user229@rockets.com,77009,308-790-6858,100,11,4,800,3239,Box Office
7902,A37038882A,user201@rockets.com,77396,209-605-6143,416,16,5,100,3232,BackOffice
7903,A56435629J,user40@rockets.com,77094,359-275-6396,426,9,7,70,3238,Box Office
7904,A27405683L,user137@rockets.com,76802,511-198-9574,429,15,5,50,3232,Box Office
7905,A27528594L,user240@rockets.com,75599,212-217-8267,114,20,7,1190,3233,Box Office
7906,A59356089F,user111@rockets.com,76197,894-863-6135,116,18,7,1050,3251,Box Office
7907,A47754354Q,user143@rockets.com,75169,429-592-8723,427,7,2,20,3238,Web
7908,A62517740E,user492@rockets.com,77388,585-912-9278,111,2,5,850,3240,Web
7909,A18291105P,user350@rockets.com,75764,835-990-6986,402,17,2,100,3220,BackOffice
7910,A69182849N,user486@rockets.com,76010,729-441-6830,410,12,7,350,3217,BackOffice
7911,A35511281A,user85@rockets.com,78054,399-417-4359,100,16,6,1200,3212,Box Office
7912,A60851406C,user491@rockets.com,77003,852-925-7704,426,15,5,50,3220,Box Office
7913,A51251884X,user195@rockets.com,77492,386-340-5345,405,14,3,150,3247,Box Office
7914,A59752830P,user324@rockets.com,77338,868-655-9199,416,9,3,60,3229,Web
7915,A25263675U,user419@rockets.com,77088,279-976-7138,120,13,1,150,3229,Web
7916,A17184448M,user54@rockets.com,75124,228-488-8947,416,15,5,100,3234,BackOffice
7917,A36829944D,user78@rockets.com,76642,893-707-7445,404,4,2,100,3244,Box Office
7918,A97066547C,user176@rockets.com,78268,752-599-6320,107,14,5,1000,3240,Box Office
7919,A41139176W,user301@rockets.com,77019,404-400-1314,121,12,6,900,3249,BackOffice
7920,A65024255P,user255@rockets.com,77497,365-416-1472,104,16,2,400,3215,Web
7921,A18291105P,user350@rockets.com,75764,835-990-6986,123,19,2,300,3215,Box Office
7922,A32363184B,user425@rockets.com,76653,603-720-9977,430,14,2,20,3242,Box Office
7923,A51268357J,user197@rockets.com,78140,784-582-5975,106,3,2,400,3246,Box Office
7924,A52745219I,user462@rockets.com,77201,237-748-3824,129,15,4,600,3236,Box Office
7925,A75398764V,user116@rockets.com,75189,769-468-7812,109,13,8,1600,3214,BackOffice
7926,A16886960K,user304@rockets.com,76564,790-443-3850,411,9,3,75,3251,BackOffice
7927,A43365422U,user295@rockets.com,77502,674-548-4424,121,15,8,1200,3218,BackOffice
7928,A29341299P,user236@rockets.com,78140,678-690-3420,110,3,8,1600,3236,Box Office
7929,A55829949S,user140@rockets.com,77469,280-518-7001,409,1,7,350,3212,BackOffice
7930,A73149179L,user113@rockets.com,77083,556-166-2235,124,8,6,900,3223,Web
7931,A80424540G,user60@rockets.com,77547,740-552-4874,130,7,6,900,3246,BackOffice
7932,A37038882A,user201@rockets.com,77396,209-605-6143,410,15,8,400,3239,BackOffice
7933,A34667919B,user226@rockets.com,76518,474-664-9907,401,10,4,200,3231,Web
7934,A53362606D,user206@rockets.com,76540,569-125-2530,428,3,4,40,3218,BackOffice
7935,A36829944D,user78@rockets.com,76642,893-707-7445,412,2,3,75,3227,BackOffice
7936,A12538142P,user68@rockets.com,75231,789-285-9035,403,16,4,200,3212,BackOffice
7937,A67099239P,user259@rockets.com,78608,208-486-3079,120,17,8,1200,3247,Web
7938,A73995453E,user55@rockets.com,77381,663-795-4865,428,9,8,80,3232,Box Office
7939,A17184448M,user54@rockets.com,75124,228-488-8947,100,1,2,400,3231,BackOffice
7940,A26765950X,user485@rockets.com,75778,706-322-2785,404,20,7,350,3213,Box Office
7941,A39077454F,user279@rockets.com,76384,695-426-2603,403,12,2,100,3251,Box Office
7942,A14506762J,user443@rockets.com,77006,262-525-9282,125,16,5,750,3251,BackOffice
7943,A52037933G,user325@rockets.com,77052,219-163-3993,405,4,7,350,3218,Web
7944,A33098988R,user293@rockets.com,77070,308-886-8964,112,6,3,510,3219,Web
7945,A14867825C,user242@rockets.com,77074,571-220-8576,407,16,3,150,3247,BackOffice
7946,A41589616X,user19@rockets.com,77073,550-592-1109,108,9,8,1600,3246,Web
7947,A58406018J,user401@rockets.com,75551,353-923-7062,102,20,6,1200,3241,BackOffice
7948,A16354559N,user189@rockets.com,76799,330-184-3046,110,6,4,800,3216,Web
7949,A33781094L,user69@rockets.com,76657,559-973-5169,101,4,6,1200,3248,Web
7950,A96475363S,user392@rockets.com,77551,673-655-3115,411,1,5,125,3215,BackOffice
7951,A43703993G,user411@rockets.com,75138,863-350-9244,404,9,4,200,3221,Box Office
7952,A32056433H,user36@rockets.com,75443,802-150-5213,412,5,4,100,3238,Web
7953,A51989219O,user174@rockets.com,78220,202-682-5364,430,4,6,60,3222,Box Office
7954,A23058189P,user426@rockets.com,75017,359-150-1957,129,11,8,1200,3247,Box Office
7955,A39555796S,user183@rockets.com,76513,225-517-6155,428,14,2,20,3217,Box Office
7956,A55814854L,user309@rockets.com,72331,543-841-3502,409,13,2,100,3223,BackOffice
7957,A29825136Q,user228@rockets.com,18818,796-357-6893,417,10,8,160,3237,Box Office
7958,A61815627X,user52@rockets.com,76715,579-304-7241,424,14,3,45,3247,BackOffice
7959,A33781094L,user69@rockets.com,76657,559-973-5169,418,11,8,160,3238,Box Office
7960,A43369455G,user58@rockets.com,76657,601-663-7961,130,8,8,1200,3239,Web
7961,A32363184B,user425@rockets.com,76653,603-720-9977,120,13,8,1200,3222,Box Office
7962,A62759828F,user146@rockets.com,76853,862-357-3734,124,12,5,750,3220,Box Office
7963,A42547806N,user422@rockets.com,77030,296-828-2786,119,1,7,1050,3234,Box Office
7964,A25166494L,user277@rockets.com,77447,824-799-3831,420,18,8,120,3226,Web
7965,A90286356P,user70@rockets.com,77061,475-130-5568,410,19,7,350,3221,Box Office
7966,A29341299P,user236@rockets.com,78140,678-690-3420,103,6,7,1400,3217,Box Office
7967,A99525386O,user384@rockets.com,75759,610-160-7313,102,19,6,1200,3239,Box Office
7968,A99941524R,user31@rockets.com,75017,379-449-1875,411,13,1,25,3233,Box Office
7969,A99263437X,user335@rockets.com,78591,404-993-6272,400,3,4,200,3235,Box Office
7970,A64792975G,user375@rockets.com,78061,673-147-6356,126,18,2,300,3247,Web
7971,A48718691S,user288@rockets.com,77025,364-944-6088,107,8,1,200,3237,Box Office
7972,A44672523O,user29@rockets.com,76642,359-438-3600,130,12,4,600,3220,Box Office
7973,A93653903V,user266@rockets.com,76710,573-808-1030,408,20,8,400,3242,Web
7974,A68843421Z,user366@rockets.com,78374,616-835-9761,408,4,2,100,3241,Box Office
7975,A90768479T,user282@rockets.com,77520,441-530-5942,107,16,8,1600,3240,BackOffice
7976,A55553693M,user188@rockets.com,75142,389-959-1419,403,15,2,100,3227,BackOffice
7977,A33613370Q,user64@rockets.com,75491,263-383-7772,126,18,8,1200,3247,Web
7978,A17142650I,user340@rockets.com,76569,481-764-5291,404,6,6,300,3245,BackOffice
7979,A67584566N,user358@rockets.com,75039,464-208-9383,407,18,3,150,3245,Box Office
7980,A10151818T,user342@rockets.com,76865,705-179-8425,127,6,1,150,3221,Box Office
7981,A88548357P,user420@rockets.com,75125,326-172-8521,410,12,6,300,3218,Web
7982,A13295293F,user337@rockets.com,77083,557-906-8786,118,2,3,450,3249,Box Office
7983,A34094574T,user399@rockets.com,75086,274-769-9157,105,20,8,1600,3217,BackOffice
7984,A14219079K,user264@rockets.com,76629,423-450-1180,103,17,3,600,3236,BackOffice
7985,A69121267D,user380@rockets.com,78123,777-227-8629,404,8,2,100,3247,Box Office
7986,A36967093Y,user83@rockets.com,77024,827-282-6942,419,5,1,15,3249,BackOffice
7987,A91473412J,user475@rockets.com,76828,518-650-5563,413,8,2,50,3238,Web
7988,A70956292D,user130@rockets.com,74868,676-535-6456,100,20,5,1000,3238,BackOffice
7989,A47432461Z,user213@rockets.com,76136,826-458-9773,122,20,7,1050,3249,Box Office
7990,A99696613F,user353@rockets.com,75448,716-338-2197,117,5,1,150,3239,BackOffice
7991,A30813005Q,user33@rockets.com,76426,287-227-2087,119,20,3,450,3220,BackOffice
7992,A94052169E,user483@rockets.com,77406,521-431-5400,101,12,7,1400,3211,Web
7993,A85101554Z,user321@rockets.com,76135,338-323-8116,416,10,1,20,3236,BackOffice
7994,A78001479H,user121@rockets.com,77870,346-278-4803,416,1,7,140,3246,Web
7995,A17377750W,user402@rockets.com,75599,462-867-8597,410,15,7,350,3217,Box Office
7996,A10266428Y,user245@rockets.com,75750,842-219-5583,415,16,5,100,3238,Box Office
7997,A11434129C,user124@rockets.com,76858,334-690-2216,420,10,8,120,3250,Box Office
7998,A68691337R,user30@rockets.com,77076,814-884-3630,414,1,4,100,3224,Box Office
7999,A17886442U,user93@rockets.com,76798,728-338-2837,415,1,6,120,3222,Web
8000,A83755923B,user488@rockets.com,77587,780-131-2239,428,20,1,10,3244,BackOffice
8001,A41848969U,user424@rockets.com,76190,559-528-4520,101,1,7,1400,3217,Box Office
8002,A44672523O,user29@rockets.com,76642,359-438-3600,121,19,8,1200,3249,Box Office
8003,A78577773A,user355@rockets.com,77520,491-200-3615,413,4,4,100,3250,BackOffice
8004,A10266428Y,user245@rockets.com,75750,842-219-5583,127,13,1,150,3234,Box Office
8005,A64543260A,user257@rockets.com,75146,325-414-3557,419,16,7,105,3232,Web
8006,A24327398V,user302@rockets.com,75443,826-432-3801,129,1,3,450,3215,Box Office
8007,A97051659C,user44@rockets.com,77546,537-164-7407,417,16,6,120,3240,BackOffice
8008,A39781105M,user319@rockets.com,77406,206-848-8509,424,11,7,105,3214,Web
8009,A64543260A,user257@rockets.com,75146,325-414-3557,115,14,2,340,3240,Box Office
8010,A23777608G,user171@rockets.com,75685,825-937-9718,104,17,8,1600,3220,BackOffice
8011,A41325888K,user134@rockets.com,75017,554-262-5718,130,18,6,900,3226,BackOffice
8012,A76305654R,user393@rockets.com,77051,231-278-8272,404,5,5,250,3217,Box Office
8013,A34094574T,user399@rockets.com,75086,274-769-9157,116,18,3,450,3215,BackOffice
8014,A13785680M,user313@rockets.com,75048,667-916-2673,414,20,1,25,3214,Web
8015,A69121267D,user380@rockets.com,78123,777-227-8629,125,6,3,450,3220,BackOffice
8016,A11027392L,user63@rockets.com,77058,838-673-2168,116,12,5,750,3212,Box Office
8017,A73149179L,user113@rockets.com,77083,556-166-2235,126,20,1,150,3230,BackOffice
8018,A30938526X,user403@rockets.com,76642,375-534-9476,412,1,6,150,3220,Web
8019,A75876229I,user356@rockets.com,77049,807-120-9893,417,11,5,100,3242,Web
8020,A37155507A,user18@rockets.com,77012,645-680-2091,123,6,1,150,3227,Web
8021,A26765950X,user485@rockets.com,75778,706-322-2785,409,8,1,50,3227,Box Office
8022,A63429707V,user352@rockets.com,77078,433-864-3752,419,11,4,60,3216,Box Office
8023,A67449862H,user180@rockets.com,75782,414-394-8054,408,4,7,350,3221,Box Office
8024,A51646055Z,user412@rockets.com,77494,869-594-9990,121,13,2,300,3211,Web
8025,A39547939D,user500@rockets.com,77061,327-236-1237,125,8,3,450,3228,Web
8026,A47158554O,user223@rockets.com,77077,621-940-5798,422,14,1,15,3230,Web
8027,A99696613F,user353@rockets.com,75448,716-338-2197,427,19,5,50,3228,Box Office
8028,A13423717G,user214@rockets.com,77447,728-114-7314,419,6,2,30,3228,Box Office
8029,A99941524R,user31@rockets.com,75017,379-449-1875,119,7,4,600,3250,BackOffice
8030,A62517740E,user492@rockets.com,77388,585-912-9278,407,13,4,200,3221,Box Office
8031,A61704102Z,user203@rockets.com,77084,498-611-7763,409,11,1,50,3248,Web
8032,A33098988R,user293@rockets.com,77070,308-886-8964,117,19,5,750,3231,Box Office
8033,A29805015H,user72@rockets.com,77060,639-944-7320,102,17,4,800,3214,Box Office
8034,A77491555W,user79@rockets.com,75558,225-515-4476,412,15,8,200,3230,BackOffice
8035,A66199052Z,user376@rockets.com,75453,454-638-6517,111,1,6,1020,3242,Web
8036,A13229494P,user6@rockets.com,75453,520-173-7614,108,17,8,1600,3233,Web
8037,A75398764V,user116@rockets.com,75189,769-468-7812,129,20,7,1050,3247,Web
8038,A70653472V,user373@rockets.com,77004,201-727-1255,430,13,7,70,3224,Box Office
8039,A78226630L,user89@rockets.com,77345,892-177-9243,408,19,2,100,3234,BackOffice
8040,A34094574T,user399@rockets.com,75086,274-769-9157,412,9,4,100,3238,Web
8041,A36983609I,user287@rockets.com,76837,604-283-7300,102,5,7,1400,3239,Box Office
8042,A45127590J,user207@rockets.com,75236,206-842-6958,110,15,2,400,3214,Web
8043,A49402108W,user322@rockets.com,77072,350-740-3984,420,18,2,30,3236,Web
8044,A88122124Y,user131@rockets.com,75443,478-348-4403,106,16,4,800,3217,Box Office
8045,A49074157C,user258@rockets.com,77339,361-658-9642,126,4,2,300,3222,Web
8046,A49402108W,user322@rockets.com,77072,350-740-3984,428,6,2,20,3245,BackOffice
8047,A25098733U,user430@rockets.com,77012,485-859-6432,112,19,5,850,3239,BackOffice
8048,A39555796S,user183@rockets.com,76513,225-517-6155,105,10,8,1600,3231,Web
8049,A91545768X,user97@rockets.com,77094,554-475-5627,411,3,3,75,3213,Box Office
8050,A11046356H,user345@rockets.com,75573,282-294-7020,410,1,1,50,3231,Web
8051,A36344558W,user466@rockets.com,77502,301-955-7552,400,17,7,350,3216,Web
8052,A12587302V,user455@rockets.com,78115,486-345-7133,418,10,4,80,3243,BackOffice
8053,A86992007D,user421@rockets.com,75782,891-739-1908,414,18,3,75,3235,Web
8054,A28289031Z,user132@rockets.com,78291,543-162-5930,417,13,1,20,3242,Web
8055,A23733027F,user364@rockets.com,75270,717-651-4497,400,14,6,300,3239,BackOffice
8056,A87565541C,user389@rockets.com,77017,414-194-2741,103,16,8,1600,3218,BackOffice
8057,A47931329J,user331@rockets.com,76653,501-615-2777,405,17,6,300,3235,Box Office
8058,A37926027H,user87@rockets.com,77584,238-199-2712,428,11,8,80,3234,Web
8059,A41848969U,user424@rockets.com,76190,559-528-4520,402,11,4,200,3227,Web
8060,A53787758X,user142@rockets.com,77011,477-236-9428,110,8,5,1000,3227,BackOffice
8061,A49232334V,user453@rockets.com,77271,619-713-6417,424,11,8,120,3236,Box Office
8062,A47653150M,user382@rockets.com,77011,311-184-4684,430,16,6,60,3234,Web
8063,A21258805W,user441@rockets.com,77536,410-899-8591,414,11,5,125,3243,Box Office
8064,A35168312M,user351@rockets.com,75336,649-607-4974,420,13,1,15,3229,Web
8065,A53621260D,user329@rockets.com,78640,331-192-2512,407,1,5,250,3245,Web
8066,A37155507A,user18@rockets.com,77012,645-680-2091,414,20,2,50,3240,BackOffice
8067,A29341299P,user236@rockets.com,78140,678-690-3420,122,15,3,450,3225,Web
8068,A59356089F,user111@rockets.com,76197,894-863-6135,102,4,2,400,3240,Box Office
8069,A23866063I,user347@rockets.com,77041,563-186-1855,428,13,7,70,3214,BackOffice
8070,A69182849N,user486@rockets.com,76010,729-441-6830,429,16,6,60,3221,Box Office
8071,A21555541R,user326@rockets.com,77061,803-320-8079,115,6,4,680,3248,Box Office
8072,A11202264S,user253@rockets.com,77401,379-361-1910,402,6,1,50,3216,Box Office
8073,A55553693M,user188@rockets.com,75142,389-959-1419,405,12,8,400,3243,Web
8074,A88705157L,user357@rockets.com,77584,770-519-9118,412,20,6,150,3243,Web
8075,A98035804M,user332@rockets.com,77616,524-512-1663,422,18,7,105,3221,Box Office
8076,A46151060A,user92@rockets.com,77503,617-180-9787,106,19,4,800,3217,Box Office
8077,A22593452D,user296@rockets.com,77835,837-436-3650,426,14,2,20,3217,Web
8078,A69453933S,user405@rockets.com,76801,420-764-8644,126,20,3,450,3245,BackOffice
8079,A93037132B,user478@rockets.com,77835,505-855-8738,127,5,7,1050,3237,BackOffice
8080,A10151818T,user342@rockets.com,76865,705-179-8425,100,5,7,1400,3226,Box Office
8081,A87565541C,user389@rockets.com,77017,414-194-2741,120,10,8,1200,3247,Box Office
8082,A39781105M,user319@rockets.com,77406,206-848-8509,411,11,5,125,3245,BackOffice
8083,A76587089H,user316@rockets.com,76197,689-280-7600,413,11,4,100,3217,Box Office
8084,A72694075A,user323@rockets.com,42456,729-493-1582,116,16,4,600,3238,Web
8085,A35168312M,user351@rockets.com,75336,649-607-4974,124,17,8,1200,3246,Web
8086,A93919648A,user271@rockets.com,75778,366-753-6402,406,9,1,50,3225,BackOffice
8087,A61374073U,user256@rockets.com,31555,476-144-4575,102,14,1,200,3226,BackOffice
8088,A64543260A,user257@rockets.com,75146,325-414-3557,424,7,2,30,3234,BackOffice
8089,A65549895T,user249@rockets.com,77078,485-463-2589,121,1,1,150,3230,Box Office
8090,A17326158R,user25@rockets.com,76526,331-231-6317,400,3,8,400,3232,Web
8091,A28037913R,user407@rockets.com,77009,594-330-9936,121,15,7,1050,3213,Web
8092,A90768479T,user282@rockets.com,77520,441-530-5942,104,5,3,600,3242,BackOffice
8093,A11027392L,user63@rockets.com,77058,838-673-2168,115,8,3,510,3242,Web
8094,A62314075R,user167@rockets.com,77082,472-534-2268,415,3,6,120,3232,Web
8095,A36918507A,user105@rockets.com,77477,607-277-7701,411,10,7,175,3218,Web
8096,A80424540G,user60@rockets.com,77547,740-552-4874,421,2,1,15,3218,BackOffice
8097,A17142650I,user340@rockets.com,76569,481-764-5291,118,13,5,750,3224,BackOffice
8098,A71476784R,user311@rockets.com,77507,437-266-7267,412,6,8,200,3248,Web
8099,A32143269T,user297@rockets.com,75052,674-251-1148,121,17,1,150,3236,BackOffice
8100,A85101554Z,user321@rockets.com,76135,338-323-8116,120,10,7,1050,3248,Box Office
8101,A82381184M,user136@rockets.com,31555,510-831-1597,101,16,6,1200,3223,Web
8102,A36983609I,user287@rockets.com,76837,604-283-7300,115,15,5,850,3233,Box Office
8103,A70052743K,user88@rockets.com,77382,721-684-1994,428,15,4,40,3220,Web
8104,A63124268W,user75@rockets.com,77377,377-750-1174,122,19,7,1050,3214,BackOffice
8105,A11046356H,user345@rockets.com,75573,282-294-7020,411,19,8,200,3233,Web
8106,A68691337R,user30@rockets.com,77076,814-884-3630,413,4,4,100,3247,Web
8107,A64543260A,user257@rockets.com,75146,325-414-3557,117,17,5,750,3237,Box Office
8108,A58044447J,user26@rockets.com,77014,475-564-4177,400,7,2,100,3220,BackOffice
8109,A37251006E,user16@rockets.com,77072,507-573-8758,108,1,5,1000,3222,BackOffice
8110,A37251006E,user16@rockets.com,77072,507-573-8758,130,6,1,150,3221,Web
8111,A94157112P,user115@rockets.com,77532,288-218-4095,107,10,7,1400,3218,Web
8112,A59037408V,user460@rockets.com,76799,249-250-3439,119,4,1,150,3235,BackOffice
8113,A85349024P,user493@rockets.com,77478,299-292-1853,130,5,4,600,3211,Box Office
8114,A75326261K,user173@rockets.com,77726,210-779-8777,415,10,4,80,3241,Web
8115,A88636568A,user320@rockets.com,75853,756-741-7339,125,18,3,450,3222,Web
8116,A36849821I,user198@rockets.com,77484,437-155-8642,405,2,1,50,3213,Box Office
8117,A37131292L,user23@rockets.com,76798,284-982-2425,424,7,8,120,3223,Box Office
8118,A53435495I,user22@rockets.com,77066,662-679-9225,407,7,6,300,3220,Box Office
8119,A44442077C,user233@rockets.com,76657,688-462-2834,130,19,1,150,3216,BackOffice
8120,A62125724P,user473@rockets.com,18818,848-646-3237,127,19,3,450,3213,Web
8121,A83755923B,user488@rockets.com,77587,780-131-2239,102,2,6,1200,3245,Web
8122,A75841585A,user17@rockets.com,77078,427-385-1135,115,14,2,340,3241,Box Office
8123,A76701909D,user215@rockets.com,77062,438-203-5523,429,14,5,50,3211,Box Office
8124,A39583614C,user260@rockets.com,76649,757-901-5980,413,17,5,125,3237,Web
8125,A51105346A,user38@rockets.com,75231,487-887-5124,119,15,1,150,3244,BackOffice
8126,A53055525I,user269@rockets.com,77362,782-412-7390,122,8,3,450,3228,Web
